0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3.9982789,19.30353,9.977249,7.6203413,7.5174828,10.102958,8.951368,8.05099,-0.87257504,11.305556,3.1631231,7.6792145,9.9088545,8.026673,7.049966,5.5906944,14.944088,2.169996,8.368801,10.8581915,-0.99999917,14.991641,-0.78155625,10.866171,14.60938,9.9456835,12.906323,18.87562,-0.9999276,-0.9972553,11.23264,22.312952
5.4374022,17.387144,16.050486,9.556986,12.233159,5.165801,9.72176,8.971998,-0.8631169,16.151209,4.594811,7.2194157,14.054703,10.199191,15.333218,2.9623473,9.582978,6.5322123,10.248011,9.115183,-0.9990153,4.2611,-0.98387295,6.072026,4.8848825,4.2864704,9.137128,9.101248,-0.9999618,-0.98896945,13.304045,8.398503
6.7391887,15.113933,11.674454,12.590153,7.4552784,0.77149975,8.358185,15.337575,-0.42949897,11.96918,2.9088116,9.088458,5.963973,10.605304,6.736995,4.417383,10.365782,4.7059813,5.6780157,12.279757,-0.995427,7.3979273,-0.95965093,8.694253,12.309657,9.676556,10.72686,16.102491,-0.9994673,-0.9908707,7.643512,13.628745
5.945897,6.2284966,13.008872,10.339417,5.7395353,6.9585304,3.0979621,4.561165,-0.98300034,17.120165,3.720481,3.597173,11.837566,2.9396658,10.956711,3.321176,14.645504,2.6114461,9.248225,3.8856742,-0.99996185,10.989527,-0.93269575,7.3429637,5.7143717,11.668976,7.09486,18.627975,-0.9979469,-0.9998301,7.907777,15.858343
4.154192,11.03489,16.415909,14.858969,8.229285,8.661396,13.274015,8.042328,-0.92224324,8.472055,4.1472144,9.325032,5.14656,16.255919,4.6263437,2.919042,10.849413,4.9677014,9.404579,5.9953656,-0.9978695,6.1799903,-0.9242587,4.059022,13.672927,11.366839,8.65564,17.809324,-0.99930054,-0.9712149,7.9451704,15.497618
4.8690166,10.194369,9.414646,10.611687,3.057142,2.15256,9.121785,2.997046,-0.542945,0.9786824,3.513075,5.6773114,12.813467,14.991486,6.3713193,2.515462,6.3283114,2.25826,7.816122,7.5601764,-0.9979841,1.4203575,-0.9230816,5.829683,2.7492323,12.079747,9.672196,2.6186688,-0.9859376,-0.97267383,4.7990055,4.8926177
4.087083,16.808731,18.246387,10.829385,2.6361535,2.2718189,8.73765,6.6407843,-0.90911245,9.93265,4.7106957,2.9126773,7.223538,16.87137,11.331333,11.722495,11.571751,5.6790986,11.593568,11.189398,-0.99763846,6.2949147,-0.7678317,4.3509817,6.5418024,11.857859,9.371739,16.806158,-0.99997705,-0.9915396,9.043348,10.54533
4.8325315,7.8419843,11.862502,11.630259,9.432523,6.695571,6.1152916,10.478666,-0.7862896,8.673991,2.8016443,12.935376,12.01768,9.679578,7.5745273,3.0099654,9.067444,3.4943805,7.2749267,11.93272,-0.99967325,9.8685465,-0.9526768,4.942407,13.006319,11.705931,10.864071,12.368212,-0.99975723,-0.9921516,3.5234153,3.3259566
5.9103985,13.977491,7.9445567,0.8385568,5.174142,6.6283607,8.084891,4.0283537,-0.8319698,13.686591,3.4052117,-0.43793315,9.031211,6.5898767,10.275724,7.5249043,12.088085,4.4570956,8.264423,6.7613206,-0.9999447,11.090185,0.5282905,8.87958,10.59436,12.221612,13.134272,13.544146,-0.99910754,-0.9942169,5.4945674,17.897095
5.4821296,17.211912,11.189665,16.960487,11.228776,10.854046,8.872374,8.417793,-0.9733355,15.660623,4.4672813,8.481047,13.79995,8.750573,5.9956574,5.901455,11.363614,2.2463238,10.34483,9.948023,-0.9999394,12.082741,-0.9316233,4.588468,6.9055414,15.722619,14.997088,15.629678,-0.9979711,-0.99884665,10.821385,10.564951
4.4564,8.727246,9.11503,12.857747,7.258895,5.6523433,4.8642807,5.8447742,-0.7052314,16.569456,2.4489691,4.46969,9.817692,7.475611,9.348102,6.370346,8.975934,3.2460809,12.191679,7.062689,-0.98643804,8.591952,-0.9517246,3.4015095,1.9398124,10.30985,9.968945,12.4082775,-0.98741174,-0.99648505,8.051051,8.608583
5.8706765,9.961998,5.5186644,6.9082127,2.4702942,3.560767,6.621589,7.200308,-0.8088341,3.8120942,2.5309453,2.6297162,12.93346,14.025505,5.6710443,1.5927478,5.4207807,1.3523791,3.626901,7.480224,-0.99482477,1.7492514,-0.79298395,4.1623354,1.665053,10.559795,8.549113,0.6153385,-0.99126124,-0.9750795,5.078048,2.198569
5.720611,4.640338,4.5999885,11.600639,3.0953496,5.2211027,13.751598,2.744722,-0.83510995,4.1464667,2.5961866,5.701605,17.636366,8.261167,9.663875,7.035967,5.7329273,5.495772,8.547588,10.012513,-0.99981886,9.127474,-0.9494295,7.0652404,6.982179,15.1653,15.435779,8.237307,-0.97823185,-0.99696505,7.6718836,12.226066
6.9821787,9.156623,11.276186,13.875478,5.961199,8.563812,13.004028,12.714286,-0.95709515,9.2496,7.1434827,11.635783,19.643496,6.6142898,17.522985,5.984678,9.056877,5.826042,13.766595,14.9411335,-0.99512225,3.7390366,-0.9891732,11.0997715,12.6594715,11.861549,15.471953,10.106352,-0.999925,-0.9976985,7.2194934,10.937081
8.607034,11.698773,4.907923,13.534319,10.165188,7.6642585,8.641157,9.140574,-0.87354195,7.086378,5.6476426,7.255583,14.196974,11.470076,12.0646305,1.1176242,8.193197,3.5999577,9.357008,9.706821,-0.9995365,6.829612,-0.96825284,1.390723,4.8415036,18.223467,12.503835,8.928734,-0.9995146,-0.995703,10.448126,10.350565
4.4871945,11.601537,8.550242,10.950537,2.3112452,4.457157,8.306229,2.7201474,-0.67981076,3.1173725,2.8428464,6.754013,13.772275,14.02541,4.2493234,2.0269341,5.742674,1.6212091,7.3221006,7.7434154,-0.99931586,2.1875732,-0.9320599,7.3104596,1.4475795,13.430082,11.203093,1.1731846,-0.9354546,-0.98465896,4.957577,5.003959
3.5364342,13.556699,5.315152,14.122261,9.047424,13.855009,7.6578445,6.819505,-0.9637625,13.085071,2.5724,5.010189,13.933236,9.211072,4.65375,3.4328475,9.726769,4.6299295,9.71079,4.4810147,-0.999899,11.582426,-0.5034555,4.5324063,7.728652,12.0288725,13.019419,13.677715,-0.9832943,-0.99648345,6.724127,9.047352
5.363298,13.631026,16.069548,12.131952,2.908576,7.696409,8.546656,8.300808,-0.8858675,8.286439,4.6983094,11.048446,8.298746,14.083476,13.980426,5.5700607,6.394075,5.141685,14.419353,8.953664,-0.98794985,4.9523993,-0.96765685,11.156741,7.2175083,16.363798,12.42598,6.5898404,-0.99897367,-0.99648225,7.09819,8.078648
0.45062697,11.2472,-0.88379204,11.465649,10.07658,14.060572,9.590444,4.5179925,-0.83023727,9.901999,2.5725973,7.8037066,10.999265,11.656615,3.2749631,6.2187467,8.037084,0.93299884,9.866863,4.431783,-0.9973928,9.52633,0.11617188,9.507898,7.386571,11.209202,13.433564,7.45777,-0.6645136,-0.97958827,7.9331574,7.902208
3.5241466,9.668501,17.267962,7.0084367,6.396281,6.0970993,5.649638,8.295597,-0.9408539,14.1031275,4.689069,6.662079,10.205729,6.8527136,12.934671,4.7656364,7.742958,6.2939086,10.481634,6.0951514,-0.9957899,7.10965,-0.82085043,7.241351,9.656739,11.244612,7.0095034,16.288536,-0.99986637,-0.9907683,12.258846,6.659507
0.7722641,10.155592,12.024024,16.861973,4.58544,3.674227,12.646278,3.6763763,-0.81302416,5.309843,4.537433,8.517122,7.714921,16.06938,5.9154534,1.9672502,5.268101,0.877304,5.146759,6.5026083,-0.9944545,4.198757,-0.98774004,3.6688235,5.2712135,13.356065,9.709588,5.5606413,-0.9896811,-0.9762236,9.048678,4.881511
3.7601967,11.452258,15.097391,9.025555,2.2919946,-0.14609551,7.4604945,1.8232551,-0.5380715,7.2862263,3.0426264,1.8268474,3.5859892,11.7746725,6.3579917,6.9314237,5.7035794,1.7425058,9.763478,4.7861204,-0.9822495,6.106601,-0.93759006,4.3053856,5.257747,2.7102149,1.6600776,7.9753857,-0.9947933,-0.78497195,3.962851,6.1598387
2.4492645,8.820521,7.5783114,14.686777,8.312221,8.023569,11.704634,7.9107604,-0.68220544,9.271059,2.2324584,11.06604,16.97249,9.341084,11.673281,6.425959,11.410558,5.5598726,14.152138,8.012511,-0.99988306,11.294997,-0.9686827,6.967961,4.7472057,11.638271,14.1586,14.887865,-0.9969585,-0.9950066,7.267968,10.190241
5.8717456,6.279812,12.43826,10.065927,10.6018095,4.536024,9.602692,11.864744,-0.8942607,11.495894,5.018907,15.712253,14.803367,11.454761,11.904858,5.2027636,8.569297,4.5513372,10.798349,9.720797,-0.99846894,9.477766,-0.95204335,6.951924,12.603346,10.9143715,13.574349,8.896069,-0.9998167,-0.98358387,9.559683,7.4273977
1.6102269,9.489585,13.723144,15.1350975,14.325718,4.212839,8.148463,9.609183,-0.7873262,6.846059,7.4185376,7.4087267,9.097436,14.067809,15.330115,8.412272,11.36757,4.7171965,12.88799,16.328823,-0.99821866,10.0382595,-0.9817358,6.320782,9.648015,15.358847,14.011864,15.471931,-0.99998534,-0.9986999,12.167733,8.797364
4.006874,8.369498,9.165846,5.2455487,8.252954,7.063441,10.934928,7.7740107,-0.9827671,15.143507,1.6096724,7.8190804,13.891787,8.8730755,10.490067,7.944426,7.14051,4.981599,4.406831,10.618667,-0.9999443,7.174397,-0.881083,11.616484,12.919276,9.920149,9.21584,16.652857,-0.9997132,-0.9962831,14.499516,22.4176
3.8479548,8.55549,16.415586,3.9037824,6.2589674,4.604459,8.089363,9.939305,-0.8955445,13.276257,3.4385195,6.1289806,10.0474615,5.4891744,11.172678,4.5823874,5.4951725,2.4550645,14.171418,11.146178,-0.99574023,5.363809,-0.91360694,8.574625,11.629202,9.503622,5.168751,16.210812,-0.99984694,-0.9897664,10.913931,9.466605
5.0813236,8.329204,17.653254,12.949782,10.843135,9.619631,10.02849,12.292249,-0.9703866,8.249156,5.917423,12.187624,20.913973,9.172488,17.550951,4.0428753,9.766926,5.444936,11.262168,14.46071,-0.99891806,4.216904,-0.99470085,7.8034267,10.4790125,9.567877,11.712027,9.209902,-0.9999956,-0.99790084,9.365462,10.490458
5.1204314,12.744849,15.168455,12.23658,8.510774,1.2674087,7.8854976,7.4008365,-0.7175151,5.201791,1.7468096,10.608954,2.28173,11.894468,9.900562,8.386737,9.695244,6.701356,10.701311,6.5555587,-0.9950934,4.472105,-0.9143208,5.4554925,9.675582,15.395828,10.807,7.8079176,-0.9997479,-0.93079615,12.357833,6.709474
3.7178845,5.139738,9.524126,13.317961,4.7574997,2.6768994,10.4490795,2.1877248,-0.4085877,4.208558,2.5745382,10.610738,12.955104,15.17004,7.4806037,4.1094666,7.5266347,0.6108137,8.1779585,5.415232,-0.990278,2.0000389,-0.91830444,8.211094,3.282195,6.493352,9.955046,3.427878,-0.8957332,-0.93060136,5.0052342,5.8401666
3.9914727,14.985544,6.335477,14.064404,13.673545,7.243701,8.376016,5.3652315,-0.86095124,13.244556,2.4509315,8.023508,9.1381855,5.3458157,3.2170606,4.4544597,8.094359,4.6200466,5.992135,5.6198874,-0.9997082,10.122398,-0.9340045,6.708628,5.4761424,10.158487,15.372832,15.626055,-0.97764677,-0.9987475,7.266149,8.0973625
3.059804,8.540355,11.719702,1.7868451,6.7227592,6.305644,10.227136,12.197003,-0.9560589,15.363368,3.9662247,3.487204,16.082964,10.513833,9.286657,6.299863,11.605374,5.797261,5.272922,11.645948,-0.9999054,6.6260905,-0.9450215,9.546806,5.3949614,4.824029,7.959696,13.105966,-0.9999753,-0.9800547,12.97754,15.163391
4.543181,7.257948,14.036611,13.40179,4.881304,5.6172924,8.376642,8.220628,-0.95096636,16.610332,3.551592,7.877574,14.335879,14.540395,11.834573,5.852608,3.562977,6.4445066,12.434846,7.163676,-0.98484427,9.727236,-0.9510272,8.172186,13.316142,8.5018635,14.22953,4.9278545,-0.9971512,-0.9970995,11.172452,9.76991
5.5565133,12.908734,15.241053,16.791866,7.97501,8.073695,11.727804,3.774226,-0.87725055,13.301487,4.173792,8.060651,4.525685,14.405932,1.898093,6.2498164,9.918375,4.3410783,5.659047,7.1214113,-0.9934492,5.0092297,-0.95916957,5.3144345,8.0661745,13.009391,11.95688,13.515076,-0.9675587,-0.9638715,9.9619,9.337989
4.708013,16.327978,8.672975,15.456181,5.717571,8.201723,2.0437279,4.270956,-0.8897857,12.383052,3.5924542,9.344805,10.845726,10.907737,1.6700978,3.9438272,6.8999867,3.33122,4.3514357,3.8429217,-0.99956954,10.186496,-0.70837116,3.0065951,5.051818,8.891249,9.807687,11.207706,-0.9853773,-0.9910772,8.563777,4.178073
3.980554,11.267352,18.21495,5.878599,7.222495,3.3606164,10.995287,7.833961,-0.78109443,8.1128235,4.464764,9.166657,-0.40130353,11.422361,13.655594,6.7088223,5.5987105,4.9554696,10.156405,8.926346,-0.9751075,7.935945,-0.921368,9.218376,13.254831,11.046982,3.3176882,11.37871,-0.9998989,-0.99204767,7.805413,9.313385
4.0811925,9.859806,14.720495,16.592146,4.2503953,4.955963,9.901471,1.7921267,-0.7712424,11.233826,3.9000368,8.090615,2.5061877,15.248165,1.3565949,5.45238,7.281206,1.8319604,4.606689,5.5492315,-0.95920664,3.163504,-0.9795867,2.8593104,10.093474,10.290987,5.9386005,8.076456,-0.94711685,-0.92982656,7.3974967,8.651352
3.5032449,16.26013,9.803985,5.465683,7.2701592,6.9657526,9.71888,11.158956,-0.9816273,16.683569,6.4462104,0.11132293,10.613949,9.719641,11.779616,4.4525404,4.755315,4.4790177,13.589737,10.5022,-0.9922959,4.0506997,-0.9047046,2.2333791,9.643915,7.135959,5.4446273,8.250461,-0.9999351,-0.98388946,12.994301,12.745818
6.2584186,11.12688,20.285297,11.026453,4.7745247,7.2229433,11.941786,13.596227,-0.9918523,10.86407,4.303184,10.167555,17.17325,5.2321396,11.836554,4.455534,9.839996,4.5396395,10.066702,14.568452,-0.9997996,5.675863,-0.9893757,11.344131,9.613297,12.110521,3.959995,21.462742,-0.99999684,-0.9983223,8.287154,11.796294
3.4891853,6.273423,18.35996,5.016116,6.5880804,6.5261097,5.814912,10.739352,-0.9769043,10.799524,2.88302,5.4511547,16.455864,7.778806,11.118309,7.1335783,13.763895,4.476015,12.842215,2.1738272,-0.9998437,6.96874,-0.91290075,9.46255,7.2252836,10.1138935,9.845945,13.761743,-0.9999789,-0.9859973,14.513797,10.555047
4.2926993,10.972586,9.362687,15.840048,9.303539,11.162561,8.766359,10.329813,-0.98931,13.402097,2.321984,4.219989,17.759508,6.9853344,13.749967,8.051361,6.9554443,7.7190866,4.1873007,11.167526,-0.99980485,13.46936,-0.9935374,6.648456,8.247649,13.621876,8.778878,9.706629,-0.9996677,-0.9992648,7.08182,15.665412
0.26768464,6.5821705,10.037349,10.035028,5.245531,5.078219,2.3485968,11.942647,-0.62011707,2.319075,1.6289394,8.707577,4.4872103,5.886069,4.9052215,4.9537563,14.013069,6.5390806,11.647409,7.444526,-0.9972911,11.45472,-0.8533027,8.591318,8.534061,13.7237,9.499102,13.061268,-0.9976228,-0.9810682,5.073737,5.1590605
6.8291163,9.013069,12.183758,14.533751,6.9306574,11.138018,9.412704,7.336137,-0.98568165,18.029057,2.7658007,11.107576,17.352549,9.824324,3.0500586,2.8047552,17.20033,4.503933,8.810511,6.442208,-0.9999678,5.5193458,-0.91242707,5.426888,7.5638123,13.057446,6.421255,10.305871,-0.9765977,-0.991936,10.606856,14.440048
5.497351,0.99704593,20.902258,6.255769,5.064154,5.5188875,3.7427123,9.094329,-0.15995002,12.796041,3.5062258,3.5642762,7.5672574,9.312788,8.253277,1.8789266,11.361224,4.3121805,4.951092,8.907537,-0.99805325,10.719589,-0.8124882,9.107687,15.085529,5.0762925,6.8750124,12.528158,-0.9997786,-0.98377746,9.279517,7.4111032
6.3845296,7.0889726,15.071883,12.678131,11.465429,8.616915,14.376247,4.6552687,-0.94802487,4.454583,3.9127514,7.3446918,15.911036,7.1519895,12.393129,6.6748853,10.445346,5.2886915,5.0321684,12.621913,-0.9999638,6.644487,-0.9402955,6.488458,12.953335,14.731459,11.941597,22.048515,-0.99998987,-0.9981241,8.283201,13.24916
6.4645457,9.900521,4.748744,14.270288,14.210544,8.462236,12.685816,4.772362,-0.71048665,3.431365,4.207539,8.039239,18.151491,9.482551,15.5377,4.4413285,11.679432,1.3892243,14.637679,10.795928,-0.99978536,6.584992,-0.9710364,8.0918665,6.6898136,16.659761,11.121458,15.344451,-0.999456,-0.99457955,14.31196,12.153064
1.666161,10.022002,12.217409,11.69211,7.5178246,0.22974898,6.6789184,3.017029,-0.73037696,6.035191,2.7007024,12.480462,13.010191,10.089301,7.630303,3.470961,8.63836,2.437061,9.149313,5.762916,-0.99812406,2.7621062,-0.9585527,2.6088345,8.586164,5.3423705,2.799252,1.981517,-0.99622977,-0.89753294,2.647972,11.096649
4.1822257,1.9313767,10.555601,5.961648,5.5310845,7.4008155,9.316148,5.2738733,-0.9649016,6.692992,3.16006,6.525682,11.334545,2.2771153,14.465191,3.6249557,5.7964816,0.34726983,7.045542,11.209672,-0.996765,5.9408474,-0.9328661,6.9349074,9.781927,12.252964,-0.7214631,18.931576,-0.99964935,-0.9986678,7.010103,3.5523863
8.152614,11.99189,13.739867,13.610226,8.943221,8.676266,10.432047,6.0682917,-0.84758496,8.650386,3.0945678,10.798618,7.760815,4.1787415,4.9736533,5.3283052,9.60161,3.0497487,7.255537,13.670952,-0.9994749,5.728487,-0.9923123,4.3943057,11.873189,13.4873905,3.7107363,16.642544,-0.99897295,-0.9968583,10.6642685,11.51137
2.6331322,4.1414557,15.597214,-0.88692605,6.643212,5.0529404,8.163432,9.093524,-0.7730992,7.3593097,2.8172934,5.8444595,13.5889845,4.8991065,8.721348,4.010515,6.829497,0.53763944,5.0036626,4.2907963,-0.99901056,4.702108,-0.8984235,10.963869,1.8895116,6.0296783,9.005398,9.817285,-0.99991745,-0.99285823,5.9760766,12.142489
4.6099777,5.783097,10.489752,6.9059544,9.852683,2.173826,5.4952826,13.090148,-0.9629274,5.6371164,3.4886112,6.3420486,12.26922,11.464159,13.020338,6.775531,0.56004184,2.0832992,1.4714757,2.228613,-0.953453,6.563498,-0.8428937,6.867141,10.107663,5.5942426,3.6934085,2.2038834,-0.9999275,-0.95081353,8.244607,5.144029
4.9073176,10.908428,17.198408,13.81416,13.631264,5.586525,12.011229,15.879262,-0.7155056,8.833177,7.426714,4.9454117,5.109922,12.950269,13.304722,8.900411,8.621014,5.2818084,4.3174386,17.653893,-0.9847643,11.512231,-0.9649548,9.304243,13.483516,7.484256,10.431662,13.312006,-0.99999446,-0.99573374,8.63177,10.040008
2.6502824,7.414713,12.5942135,11.872972,6.564274,3.406643,6.6442375,11.60524,-0.76356137,5.369517,3.4434462,11.068095,2.2303782,11.338688,8.230727,7.351887,7.437189,5.158544,6.844667,9.689644,-0.9805058,9.662384,-0.9433095,5.1574693,7.888347,15.22794,9.113135,10.516228,-0.9997242,-0.98562557,7.895929,2.8234143
6.4606795,2.9392056,4.9742575,8.147653,8.643913,2.487932,2.5511,8.759689,-0.045280635,5.256401,4.4702,8.804975,10.098665,8.881443,10.84833,4.298236,2.774591,2.8294277,6.663373,7.9491982,-0.90718865,6.4933825,-0.8564379,9.86001,10.23582,11.30237,5.800151,7.219906,-0.99611276,-0.95497906,10.4023695,3.494113
7.2743936,8.376482,13.247042,12.221233,2.6798673,7.0482445,11.202958,6.5830097,-0.82685846,2.8193874,2.4294927,7.6408215,2.3641355,8.867915,10.361677,2.018341,6.509121,4.644425,10.959414,10.718653,-0.95662975,2.242994,-0.98406523,1.4947338,6.861997,11.773846,4.297908,12.090521,-0.9994147,-0.9921093,0.3019628,5.789238
4.874707,5.2730494,16.844069,14.333758,3.1850498,2.199694,12.586793,2.9810941,-0.7768582,2.942494,5.0096602,2.4875982,6.9496775,12.034319,13.823576,4.9347124,5.381627,3.5965176,6.2720966,13.863916,-0.99306643,8.854759,-0.99373436,7.9360375,8.116722,6.423236,7.0342474,3.840948,-0.999733,-0.993795,8.5251465,3.9485664
5.667296,15.921646,14.042573,12.010331,9.016166,3.2343962,9.979923,5.81094,-0.9210384,10.469343,6.464511,7.997099,11.328625,15.9844475,14.635738,6.028386,6.747548,8.234575,9.057646,6.0451922,-0.9947225,5.204572,-0.87081176,7.025936,6.3437223,10.944721,13.376063,4.0478563,-0.9999168,-0.9861451,12.102704,2.9596603
3.2181816,10.385043,17.81024,7.1626005,9.05465,5.1638665,9.8256035,9.071168,-0.95334613,10.270402,4.448915,9.92268,11.229574,7.7100816,18.834005,3.7879324,5.9550166,5.088334,7.8311787,8.547604,-0.9954056,6.4653234,-0.9718317,8.0498295,7.6944513,13.860904,6.93486,12.754999,-0.99996126,-0.99757606,13.461154,4.547282
3.945928,8.4409685,6.8642282,14.911367,6.654447,7.0537205,10.295131,7.307608,-0.97261983,11.263583,4.647352,4.741713,11.928522,11.930531,11.883783,4.919978,9.8636265,4.497148,8.186649,4.497686,-0.96168244,2.4531157,-0.9412836,0.7244298,6.4070964,13.360167,6.036709,12.233473,-0.99762577,-0.98982626,6.902539,11.80521
3.2982807,13.333014,12.202024,7.2950296,6.2117643,5.106909,4.882382,4.926139,-0.5398139,4.3047748,5.127944,8.335204,9.42533,15.579888,12.028971,4.2620106,5.18489,6.1606727,10.933989,4.0075746,-0.99096024,4.745942,-0.50832283,8.603609,6.0933914,11.932218,13.446158,2.0079954,-0.99862146,-0.9807859,7.118875,6.20963
5.4675236,7.8522124,10.478094,16.309464,13.226993,7.6358833,13.016409,11.596698,-0.9592079,6.184538,4.0001583,10.867414,15.813866,7.427859,10.941648,4.5452666,8.503555,4.759018,6.94363,14.057756,-0.9999412,11.198221,-0.9917991,4.4062877,16.148144,13.373691,11.613075,15.548669,-0.9999801,-0.9971786,9.903749,10.508516
7.91471,11.92867,12.760395,15.083583,12.82672,9.969311,12.914785,10.216592,-0.9919763,9.006124,4.359505,11.345868,21.130304,9.753705,10.168037,4.6986685,11.610943,5.712411,10.846347,11.270769,-0.9999836,7.3348684,-0.9786875,4.099377,13.83212,16.760592,11.833704,12.277609,-0.9999798,-0.9790943,12.251242,12.9529
6.953672,12.212665,8.332638,14.523951,11.972917,7.3375244,4.542709,3.502168,-0.63326097,11.972429,0.3471463,5.2330236,11.553318,4.59849,0.42016438,5.455357,11.001511,3.0811915,4.856513,4.5827093,-0.9998557,9.194155,-0.86798793,8.381266,4.1288915,7.678096,13.023508,11.855411,-0.74091685,-0.99166656,6.4240885,11.0871315
2.3036165,11.388987,5.2824025,7.2191668,6.64517,3.7495325,3.4808242,11.579068,-0.94007987,10.34237,4.390806,4.0930305,13.883289,5.755012,8.404045,2.9883776,9.264877,4.495408,19.096685,4.666528,-0.9835707,2.1141362,-0.6995933,5.0521855,8.110986,10.227251,8.067332,6.1692214,-0.99956805,-0.956079,11.833502,10.479946
3.915053,7.941249,3.8543925,7.3057117,2.1620765,2.4528363,8.8551035,6.494339,-0.7486876,2.8308907,2.714245,1.4626657,10.783257,12.147855,5.2186465,-0.11569291,7.282658,1.6543753,4.6553116,8.054624,-0.9946686,1.5271387,-0.92066365,3.3248992,2.316118,13.162336,7.088288,0.6142865,-0.9871464,-0.9487285,5.4951816,3.3777468
3.9921288,7.753069,6.892113,7.9243608,3.030512,1.8344709,7.1375985,2.196118,-0.31852686,0.9559636,3.0608807,6.5407047,12.136215,13.7786045,6.090059,1.4718447,5.973376,0.3359421,8.131642,5.1799426,-0.98489946,-0.03932792,-0.7269103,8.757875,1.4137954,5.625806,9.209691,1.1949425,-0.9447811,-0.9411596,4.4857717,1.5854481
3.3994377,5.3895054,16.822157,12.185376,5.1547728,7.9964547,11.165997,8.458755,-0.9404413,13.591249,2.0246167,0.65050596,15.212376,6.196935,11.842156,6.8048925,6.083613,5.7566767,6.5470867,5.1121964,-0.9971634,8.53635,-0.97503155,10.081799,13.8633,8.419896,9.716856,10.500618,-0.9984956,-0.9958282,2.5891056,16.698263
5.762713,6.4490147,10.486089,11.478252,6.6788235,6.5798793,7.9347525,2.5701945,-0.37783426,14.148183,3.5909395,4.84721,8.131296,7.8475857,0.16497926,6.929725,12.064278,3.1228602,8.699537,7.6615214,-0.9954747,6.715552,-0.8943176,6.85959,3.6779926,10.169643,16.528528,11.07072,-0.72856426,-0.9779764,7.6210146,7.9312105
4.05275,8.165315,20.163174,4.2647996,3.9953187,4.5772676,7.6998916,12.44984,-0.9332869,4.954055,2.7675705,6.365074,11.268297,3.1754508,10.798567,3.2606745,8.523874,1.8312328,10.9180565,10.02335,-0.99702513,3.5971086,-0.92190653,12.842811,5.911534,10.164349,6.640856,17.947405,-0.99994254,-0.9877959,9.888231,7.402792
3.971501,13.168603,9.488332,3.0832272,7.12513,4.8760967,7.4788494,7.4321795,-0.8476265,12.320606,2.4818122,1.2082157,6.782863,7.4293184,9.795605,9.914079,12.322058,4.074151,8.132897,7.243544,-0.9999179,10.626587,-0.5566604,10.50079,8.076778,9.884702,9.7064495,15.861914,-0.99985737,-0.9969012,7.1668425,19.534193
7.055472,10.370414,15.041034,12.790348,9.002668,8.683963,12.95994,10.3897915,-0.953774,7.500352,0.39204726,15.576434,18.135704,6.0942473,9.083025,4.2107024,10.834142,4.5784845,7.5289726,11.976551,-0.9999951,9.30349,-0.98998326,5.4318843,14.908914,13.5673275,7.901641,14.719446,-0.9999643,-0.9880383,11.087702,11.116349
6.77302,9.259354,13.507048,11.653774,12.162103,5.508458,7.6806545,10.436121,-0.908351,7.068824,4.9299555,11.994988,19.09984,10.61906,11.537751,4.978922,10.15568,5.151534,11.778813,11.633087,-0.99991375,10.530431,-0.97967565,9.574063,12.567363,14.648399,10.135001,10.0884,-0.99995047,-0.9737144,14.249451,10.046572
6.1803718,12.875089,12.359837,8.777638,8.566794,7.6457667,7.814567,13.410966,-0.9957198,17.114227,2.8223891,5.1971817,17.201925,9.497285,10.076706,6.239538,14.112568,6.8251486,15.351623,7.8197017,-0.9998791,6.331713,-0.9580289,3.257751,8.207053,10.784509,6.49464,11.788725,-0.9999838,-0.9917595,14.176283,15.046829
3.1006222,14.966515,3.4410696,12.73428,12.519843,8.641603,10.555822,6.426854,-0.87775004,7.099476,3.820635,9.105225,12.522807,5.559088,2.984491,5.589538,10.230865,5.092951,5.396465,6.0371585,-0.99994886,10.865503,-0.87936616,6.196232,6.3714786,10.456959,11.647556,16.013016,-0.9974893,-0.9955199,7.364573,11.930502
4.7240844,7.682895,8.617418,10.773022,5.7172575,8.478914,7.5800176,10.839717,-0.77425873,4.8603144,1.923619,7.074227,3.2755923,10.569294,6.7045226,3.9446702,10.473417,4.056464,11.565496,10.819401,-0.99123466,8.437911,-0.94528675,2.345604,7.460391,14.367967,10.548802,15.261074,-0.9992972,-0.9952865,-0.6606904,5.6276836
1.6279371,8.271668,13.698638,8.491932,10.498608,7.772854,9.435587,5.133569,-0.6550716,10.619178,4.490519,1.9471899,2.0407991,8.008836,5.336778,4.01008,1.5787693,6.639414,11.415693,8.249581,-0.97017705,6.974394,-0.977505,3.312794,7.9693327,14.634983,7.4272647,10.896202,-0.9961232,-0.9851228,6.5360456,10.165791
8.558792,5.4232793,7.6399755,9.086206,10.750995,1.7993531,8.855547,10.496182,-0.90578234,9.425616,2.2782977,9.638327,15.467816,14.1144705,10.601429,6.9786882,0.63209385,3.8498938,6.051401,4.2450776,-0.9706636,4.859106,-0.8510479,6.0809493,9.834346,3.9715126,11.455141,4.3261347,-0.9993736,-0.95537114,10.08252,3.5707352
4.3674846,6.4403725,3.006864,10.142935,8.580107,9.609333,9.038451,6.3320856,-0.933874,11.017966,1.4652666,4.8389187,12.220213,7.5037704,3.376421,5.2502213,8.214506,2.982977,5.261995,2.460523,-0.99745077,6.1056724,-0.56235623,4.253132,2.641506,13.469971,11.517153,11.523688,-0.95367634,-0.98494875,5.2066746,4.5220737
